,index,pop_cat,offer_cat,mode,time,Akaki Kality,Nifas Silk Lafto,Kolfe Keraniyo,Bole,Lideta,Kirkos,Yeka,Addis Ketema,Arada,Gulele,Lemi Kura
385,385,total,mixed_offers,drive,600,51.06110258620949,88.89818254505165,71.59790126229409,79.28073807110306,100.0,100.0,65.13236226090542,96.05458169510757,100.0,89.04059473996996,83.5860043584902
392,392,total,mixed_offers,drive,900,78.91463946849065,98.60775664631643,88.24099916954403,86.52550148872193,100.0,100.0,86.32302426775409,97.47564508835758,100.0,98.73522802041931,94.29157243064385
399,399,total,unhealthy_offers,drive,300,29.553775165897374,66.72028367820046,52.49882856980063,65.96820087700841,86.53668891766443,97.97621094524807,58.69637132300548,79.39137496526263,96.00541876594907,82.15887744548839,47.62216876464267
406,406,total,unhealthy_offers,drive,600,65.2666789023533,91.91376487758612,87.32015638587741,83.35778091998769,100.0,100.0,88.34174471520319,93.85512858473587,100.0,95.6878548583344,85.1711565077767
413,413,total,unhealthy_offers,drive,900,79.11993003618247,98.89491789757618,98.2784309174317,89.56235622700534,100.0,100.0,94.97046712013106,97.02654209723455,100.0,98.14909258706723,94.80261855010293
420,420,total,shop_kiosk,drive,300,7.691064482454406,8.88228958524256,,0.2741606862193753,6.6733109536460375,12.491598298115134,8.342354052240744,,29.003477994509375,0.7918752882780424,
427,427,total,shop_kiosk,drive,600,36.079574844888754,32.24896591955081,,12.750961044110518,56.67888102644573,68.81240903122362,26.50109297296968,9.876672255086708,94.03567869059782,14.896563270547967,1.29481310491604
434,434,total,shop_kiosk,drive,900,47.49804708802706,51.963916821356435,4.662102178884015,46.67562680302555,92.64964722637883,100.0,54.78494429488712,39.638125466104114,100.0,50.95143975398615,8.371694346645993
441,441,total,shop_alcohol,drive,300,0.4948969042570758,6.8943484667247885,2.2796237473461356,25.128323582198103,0.412730450367296,5.231575726076507,8.357597866476585,4.321652334040213,23.292227627902,4.663141751538393,4.644559341002448
448,448,total,shop_alcohol,drive,600,3.5829948379931325,27.279673283535622,7.307820934874151,55.19377908648341,4.092742875493985,33.15435508879375,34.29218383523982,36.50835021890372,79.28932581653828,29.102070066347395,26.118737721439132
455,455,total,shop_alcohol,drive,900,7.172040394036075,54.01783995564367,20.962143959030396,72.1922790790195,39.102819465875285,69.78379647063659,52.29400853809321,92.71327024825796,100.0,74.23186923599988,58.031212596560145
462,462,total,shop_convenience,drive,300,5.667486029492141,4.147329727942384,0.02491409987501512,23.176247709844287,39.77265536792321,11.244331305707144,17.8410647964165,16.28736168953025,21.587841512188948,16.036356065094033,9.975554727991764
469,469,total,shop_convenience,drive,600,20.679358791956776,30.179268120683123,1.9108436975390393,45.89200297670161,86.66273109317146,68.87567086199184,33.16989417552682,62.848382344868845,88.83881962043314,53.11446047236886,42.48864173617709
476,476,total,shop_convenience,drive,900,44.42698024912018,49.826813034607476,20.965817994512577,66.43312697725636,99.45810271398781,100.0,58.8814121034534,87.34889294410749,100.0,81.431901223506,61.71994645201412
483,483,total,shop_confectionery,drive,300,,2.543479559714665,,4.936254358360341,12.602534563077702,7.928207720625988,,0.4444479259089891,,2.180336783499448,1.919020156858226
490,490,total,shop_confectionery,drive,600,,21.89270891817324,0.8208677516132109,21.463440452392753,45.360902085308645,37.1166043414038,,8.210834784037393,,11.829873864016639,5.899102748046057
497,497,total,shop_confectionery,drive,900,,47.924784518776434,16.28767023912338,40.16903619472709,89.3010740981368,88.95751839975796,6.570239503148609,40.526529453421425,,32.756703682265005,12.401160469848174
504,504,total,shop_health_food,drive,300,,,,,,,3.9447749325012866,,11.257797098666558,,
511,511,total,shop_health_food,drive,600,,,,,,1.2015213320173737,19.693592925599297,,35.71669504037341,1.0471442254533971,
518,518,total,shop_health_food,drive,900,,,,2.734875850422624,0.47456574541859203,9.624893211098163,33.81565888007724,,65.43233891651946,10.567987829289944,
525,525,total,shop_spices,drive,300,,,,,,0.22251956606783738,5.567336018319836,,0.06700324413993716,,
532,532,total,shop_spices,drive,600,,,,4.67792932936765,,6.764981913305686,17.45171575612958,,12.24820815074739,,
539,539,total,shop_spices,drive,900,,,,17.8918161384938,0.4062274987888943,17.900626403637204,26.81698214765737,,40.560447377262186,,
546,546,total,shop_supermarket,drive,300,6.825911375753148,30.535588719754546,20.274248532634907,61.29042100926595,71.59035599867036,82.9906150930995,31.819561818445063,60.78420302224007,83.40419307650056,31.91903659759192,37.441497335670185
553,553,total,shop_supermarket,drive,600,36.12987968962381,76.24963690016487,48.83069219535475,79.04317277215526,100.0,100.0,58.09045146030086,91.89569826581943,100.0,75.26751225160321,77.48570202567664
560,560,total,shop_supermarket,drive,900,60.746620510138705,91.85627244681412,76.02130627542661,86.37949168972608,100.0,100.0,80.73907823475164,96.99583420040561,100.0,92.87864120909116,88.42152889766237
567,567,total,amenity_cafe,drive,300,17.43229111728215,49.21808730788441,38.03088686232387,58.24413381009077,72.932187539522,97.64119667360144,45.86351626226466,72.17727401712675,77.06798653332766,69.90022188241171,35.530574808985385
574,574,total,amenity_cafe,drive,600,60.006108105250334,85.92722429727895,83.74085610760852,74.70218913277807,98.15256719680673,100.0,80.15471178943744,93.19490880291397,100.0,95.03868579914891,71.32767762256262
581,581,total,amenity_cafe,drive,900,76.77008621670998,97.27032526541277,97.91743606213463,84.85634809013847,100.0,100.0,93.4298646733936,96.67504578301734,100.0,96.56727684786776,80.73824985897207
588,588,total,shop_seafood,drive,300,1.3952994346118586,,,0.05054185349857006,18.24577964390885,,,10.251693413147258,,,
595,595,total,shop_seafood,drive,600,8.408321245238573,4.606532958062942,0.5504883792836612,3.6607310937430375,64.60088731710375,0.3488162358755472,,42.26665797124355,3.937366866327243,,
602,602,total,shop_seafood,drive,900,13.203524574508965,16.63384230834594,10.29787700789014,10.282330859924759,84.3253121695103,20.978789822634536,,69.77431822580643,40.0786155854714,3.656317441214406,
609,609,total,amenity_fast_food,walk,300,0.33726307549371093,1.3648926936685382,0.7518315882398273,8.856055885249441,1.7873414584651919,6.267573892034456,0.8792614944486274,1.217347331106535,4.614101796477238,,0.817102533623886
616,616,total,amenity_fast_food,walk,600,2.929056492602989,6.3870497860987685,4.946567650634359,33.71141628354623,10.57363680883813,39.73827260973382,5.474821540174807,7.511804941501119,31.386520469306266,0.9423561372337278,4.361908759847101
623,623,total,amenity_fast_food,walk,900,7.830368796245287,15.561938313690039,10.64672434812492,50.82264157356211,29.092030900661364,76.59646596297704,12.391316847041823,17.51085592023672,66.16695932864083,5.061918466376988,10.188456937780279
630,630,total,amenity_ice_cream,walk,300,,,,1.9767480479440733,0.05139870759013956,1.9683201881548738,,,0.9433274783909019,,0.37402932325226473
637,637,total,amenity_ice_cream,walk,600,,0.25515798130895523,,9.322164089736255,1.7783619561925985,10.724750809671063,1.2251434505700105,,7.210181210529934,,2.7152667540442206
644,644,total,amenity_ice_cream,walk,900,,1.2532897154929994,,16.953983968020335,5.48464553569186,21.69748270631036,4.034931420185099,,13.794183106910332,,5.675059362011302
651,651,total,shop_deli,walk,300,,,,,,,,,1.4560054557772617,,
658,658,total,shop_deli,walk,600,,,,,,,,,6.86988489697722,,
665,665,total,shop_deli,walk,900,,,,,0.5060089603404816,,,,17.222854371756032,,
672,672,total,shop_beverages,walk,300,,0.46171444236858566,0.08904951103621962,0.5166500579853828,,0.0988020603240777,1.2566211328522252,0.9124223959935233,2.7479539587908883,,0.26200007250207047
679,679,total,shop_beverages,walk,600,,2.4867777860904527,0.8497170333026396,5.003643496358436,0.02580514752538243,0.6400640887198799,5.194988186041968,4.1813660005216535,14.394778970690684,,1.0560101209327188
686,686,total,shop_beverages,walk,900,,7.152523730025634,1.954478282225135,13.533985214617092,0.5528524275360083,3.2391733361339408,11.316395283783676,9.721261128019927,32.67873888722488,,2.211588192251189
693,693,total,shop_butcher,walk,300,0.2639450156037737,0.9396293914869464,0.5961088675959694,2.3361567839339052,0.02721071572209228,2.317136424030421,0.8030353787497996,0.21111679069885583,,,0.9884982983212313
700,700,total,shop_butcher,walk,600,1.2903978540628935,4.578443725884305,3.3993296816706855,12.590537282643787,0.11428500603278759,14.882368367337948,5.3092130673984865,1.2782162055039819,,0.04743796920595754,4.613229969029472
707,707,total,shop_butcher,walk,900,3.8162050172712285,10.775137557673217,8.092743803755406,27.208364466730213,0.6204043184637041,36.529835520790286,13.55738194836467,1.6582264287619224,,0.22770225218859622,10.315196017732607
714,714,total,amenity_restaurant,walk,300,1.7852947583199694,6.412826037718886,2.639866746254087,21.744228527384806,13.175406411385069,31.912143427106688,8.228999542947005,5.243435622672334,19.101103567259145,4.075440859315655,3.367508214221935
721,721,total,amenity_restaurant,walk,600,6.321373538489748,28.00400096143215,12.019864378536292,44.18941561497691,57.13314873872418,82.95804597777664,24.456288451433764,24.320937597303168,71.03216371844987,23.39857783817948,17.15813322326671
728,728,total,amenity_restaurant,walk,900,13.650870400466136,48.167540286992164,21.85552699111962,55.764697568467504,84.74044626489803,98.58272925404053,35.16041817188814,50.97857267405481,93.49437067704656,44.73377206577296,31.861991762238716
735,735,total,shop_wine,walk,300,,,,,,0.29898534503618335,,,,,
742,742,total,shop_wine,walk,600,,,,0.2358619829933269,,3.025590486843057,,,,,
749,749,total,shop_wine,walk,900,,,,1.1287680614680646,,7.154280319104266,,,,,
756,756,total,healthy_offers,walk,300,0.538887740191038,1.5430982679160625,0.5961088675959694,6.1099485118271355,1.3767432833087134,4.801481145321616,2.943402893987337,1.8465087576013772,2.1532475050227107,1.0612297830054893,1.5095996213361607
763,763,total,healthy_offers,walk,600,2.569982474832215,9.167058522421732,3.3993296816706855,28.89309291668255,10.493182325099422,23.72671179830083,19.13458618714827,11.02688733040161,12.25757157064885,7.941355622985621,6.724394489958777
770,770,total,healthy_offers,walk,900,6.609102771622031,20.156250614744803,8.27016745048264,47.17239659866539,28.693331326827,53.49030679595623,38.14845905155187,20.445590760945834,32.76768572585097,18.902166476090297,15.175449053448622
777,777,total,amenity_pub,walk,300,0.25661320961477996,0.6550598739025382,,1.3702458059612328,,1.731623456667895,0.8558902481874815,,0.738256287436358,,0.5329469835086502
784,784,total,amenity_pub,walk,600,0.6561966360149375,4.160801622567415,,7.1713274352971075,,11.918432293920661,4.781066584565145,,9.781895808531745,,3.857517512590653
791,791,total,amenity_pub,walk,900,1.3417204959858497,12.346669818675938,,16.80576503943357,0.4014803062014451,31.48644348622675,11.232393114248532,0.0630228135469333,23.736481932829577,,9.473639065428312
798,798,total,amenity_drinking_water,walk,300,,0.3847620353071547,,0.05054185349857006,,,,,,,
805,805,total,amenity_drinking_water,walk,600,,3.179170709307006,,0.381871781989196,,,,,,,
812,812,total,amenity_drinking_water,walk,900,,6.5055231089865355,0.17742364672723418,1.5162556049571019,,,,,,,
819,819,total,amenity_bar,walk,300,0.7698396288443401,1.8725399341447295,0.6363479511258341,10.799109364194468,3.2931610591506963,12.493671408174784,4.319521901611069,3.5043178781347577,6.3543640953744225,1.330409828345158,1.4714618688935648
826,826,total,amenity_bar,walk,600,4.567715131143085,9.337209404410524,4.624206966185303,29.7466886646584,17.352461031449483,54.95707737097851,20.961411057121033,15.768144390921247,40.356320584414995,11.392591831741287,6.636946934412956
833,833,total,amenity_bar,walk,900,11.04903162541353,24.523558122296453,8.301164364741183,42.89999959960435,30.151789285283638,85.28397373614192,38.90181896502292,33.98122927498797,73.67200591625898,26.752354179152093,13.449906409989785
840,840,total,shop_bakery,walk,300,1.3600500109583344,10.905595301561275,4.914950549525637,6.3401947333206214,8.786572280355234,10.29132233502494,5.39478239205749,13.191673478766766,9.131729543955618,5.589556320125136,1.5129552887746227
847,847,total,shop_bakery,walk,600,6.9386020175423875,37.210978524580355,23.43879001594105,27.67226354162613,44.517009728714896,58.043860651118976,22.67784873520535,53.298533267733795,43.85019746886614,26.41724171874273,10.303551362673973
854,854,total,shop_bakery,walk,900,17.277706692239004,58.87712327223851,41.60350505487555,47.62506415056162,83.72218601273808,93.42815691586644,40.75276547522936,74.72626029579789,72.28042909035052,51.956794901866154,23.402660191211037
861,861,total,shop_greengrocer,walk,300,,0.4738648224309168,,2.7124128044232596,0.11972714917720606,2.5341756121305585,1.7888353186279828,,0.6767349301499948,,0.5240001450041409
868,868,total,shop_greengrocer,walk,600,,2.9241914683343757,,15.594969685058782,2.206499794851223,10.538593719501254,9.97749703567925,,5.618950632154503,,2.9750134737144283
875,875,total,shop_greengrocer,walk,900,,8.067852361387919,,31.65604757460438,6.951420667244179,25.88849716389148,20.41614890083581,1.2933342610772884,18.04299455568988,,8.724382747335374
882,882,total,amenity_marketplace,walk,300,,,,1.3140881909628215,,,0.15346997553706568,1.5073109044849053,0.6767349301499949,1.0612297830054893,
889,889,total,amenity_marketplace,walk,600,,,,9.60295216472831,1.1635911035029907,0.039101039897471594,2.725120739821319,7.058394231285579,5.967571656777227,7.903405247620856,0.04638115182738915
896,896,total,amenity_marketplace,walk,900,,,,19.739401671941526,5.259208798125299,0.6891765931506503,7.453408675900182,14.135756180555129,15.119810287407054,18.902166476090297,0.4754068062307388
903,903,total,amenity_food_court,walk,300,,0.4900653291806918,,,,,,,,,
910,910,total,amenity_food_court,walk,600,,2.4948780394653403,,,,,,,,,
917,917,total,amenity_food_court,walk,900,,4.402487709251339,,,,,,,,,
924,924,total,shop_coffee,walk,300,,,,1.2242360069653635,,0.946786925947914,,,0.9843417165818108,,0.26959044499669943
931,931,total,shop_coffee,walk,600,,,,7.923839476275815,,7.1832871786807955,,,8.879582568331752,,1.2435946333718717
938,938,total,shop_coffee,walk,900,,,,19.733785910441682,,16.10019873608418,0.03980019721808502,,18.620464138672585,,3.0135977801348113
945,945,total,shop_pastry,walk,300,,0.5751179896170102,0.7319311412254307,0.6570440954814107,0.5523252710577835,,0.07673498776853281,,,0.8397790815426168,1.019665097006328
952,952,total,shop_pastry,walk,600,,3.527660344763492,1.9920600132321002,3.1729052474102315,4.373870676132792,0.06256166383595455,1.0565817546590286,,0.4921708582909053,5.193851058671186,5.132228532418069
959,959,total,shop_pastry,walk,900,,7.152523730025634,3.9124360487153167,7.306105711293294,11.136064202727681,0.44538706442477677,3.8949310419041825,0.23200095653646619,3.139737222185763,10.40595818433243,12.699099534701574
966,966,total,amenity_vending_machine,walk,300,0.11730889582389943,,,,,,,,,,
973,973,total,amenity_vending_machine,walk,600,1.0704436743930823,,,,,,,,,,
980,980,total,amenity_vending_machine,walk,900,2.2581962446100645,,,,,,,,,,
987,987,total,mixed_offers,walk,300,2.0235784529622656,8.320794956820448,4.142638562033497,25.366394694782322,16.897580624753548,35.22980777191413,9.943697200067612,10.378196070296966,26.10126463151574,5.500336780737744,7.103237816246249
994,994,total,mixed_offers,walk,600,7.157199421235033,33.59798290965627,16.150611049508832,51.147344113280056,61.15450750615836,87.57959225482385,28.82549215075957,43.260730221972736,78.13894743175518,29.620476097899555,27.331768170786525
1001,1001,total,mixed_offers,walk,900,15.989716510955132,56.91176380518318,27.615573605957188,64.30065504822599,85.71772114344876,99.81922649556392,38.36365691242109,68.75925168803528,96.01674632578744,53.94394834105511,46.24893140533509
1008,1008,total,unhealthy_offers,walk,300,3.382294545667138,14.124514741685552,8.543524595427453,23.187479232843973,15.692060713671232,33.75201700915469,11.63399919369628,19.72929104011016,25.220162857241885,11.959627716037234,5.715432618081481
1015,1015,total,unhealthy_offers,walk,600,15.142817231188374,46.347958017296854,31.69824664138619,50.72361753453068,64.20234111550901,93.15207087345757,36.62708332126442,59.24039101836116,79.69012291132745,51.83089260455941,24.11031092836459
1022,1022,total,unhealthy_offers,walk,900,31.58968524609659,67.61795079972507,51.43383286700032,66.37467010377529,92.02385494142477,99.34583303258997,57.35261503944956,77.70513922975489,97.59146118179368,80.93328496979588,45.77113681366035
1029,1029,total,shop_kiosk,walk,300,0.410581135383648,0.8297424380812315,,,0.5006447332240008,0.6729683710590099,0.6613243986524697,,1.7020908849227145,,
1036,1036,total,shop_kiosk,walk,600,3.559591807656448,4.71789353316664,,0.06297087881630634,3.405166244905078,4.73376390993596,3.758710144101406,,14.500681201067495,,
1043,1043,total,shop_kiosk,walk,900,8.398583760392299,10.267565493531237,,0.3056461256275284,12.141003287486383,12.345868198235081,8.005900644332561,,30.530672627721984,0.4759105542453115,
1050,1050,total,shop_alcohol,walk,300,,0.6373308930165749,0.16200854408021823,2.852806841919288,0.08823968565084389,0.03200824265857677,1.104072638457121,0.2226854873975369,1.0048488356772651,1.0438438597924937,0.1978336258575826
1057,1057,total,shop_alcohol,walk,600,0.0073318059889937144,3.365619642270527,1.4646901055693673,12.641079136142356,0.4954997732701234,1.7476286630332831,3.418735712837556,1.189635694417535,6.745623548086199,2.8607060821368844,2.2604692905809074
1064,1064,total,shop_alcohol,walk,900,0.4765673892845914,6.464728771180919,2.0079792000872128,22.780935275264522,2.5476240631129747,5.119919011200435,9.465919877519124,6.170529981776148,23.23740679178751,4.8865854627174725,6.445107133974711
1071,1071,total,shop_convenience,walk,300,0.6085398970864784,0.1336541806856432,,3.610934644397838,1.7250610616149582,0.12457722709840974,2.4759584129293133,1.8516372091433253,0.7792705256272667,0.8881567069461119,0.4112674551342307
1078,1078,total,shop_convenience,walk,600,2.5111435512303477,2.0412638504716423,,13.870930904607558,13.960781526473594,2.53804014369716,10.00956464447329,7.295212386367675,5.721486227631774,6.060621162663598,3.304545951770912
1085,1085,total,shop_convenience,walk,900,5.711476865426104,5.593224955359797,,22.92915420385128,38.09807783536857,9.795900182255192,18.96278705349365,14.697864572717704,19.717086590120523,15.071092899782732,11.00817157896482
1092,1092,total,shop_confectionery,walk,300,,0.15390481412286186,,0.46610820448681267,0.48433632382546615,0.89695603510855,,,,0.018256066990056892,0.13624463349295562
1099,1099,total,shop_confectionery,walk,600,,1.0854339522349206,,2.5158611519288203,4.472457790833103,3.762232258371974,,0.04105959183626328,,0.530435111329663,0.8203666229469455
1106,1106,total,shop_confectionery,walk,900,,2.46247702596579,,4.762165751865267,12.54015166398249,5.929876009884303,,0.42851209434277293,,2.396962177377465,1.9335142668042853
1113,1113,total,shop_health_food,walk,300,,,,,,,0.36360693220678536,,0.7997776447227212,,
1120,1120,total,shop_health_food,walk,600,,,,,,,1.9600922581457032,,4.998051410857995,,
1127,1127,total,shop_health_food,walk,900,,,,,,,3.6378349814271544,,11.25292452897213,,
1134,1134,total,shop_spices,walk,300,,,,,,,0.2892318769737006,,,,
1141,1141,total,shop_spices,walk,600,,,,,,,2.4555196085930504,,0.04263842808905093,,
1148,1148,total,shop_spices,walk,900,,,,,,0.08376517355028648,5.7907631964105475,,2.0220818733805204,,
1155,1155,total,shop_supermarket,walk,300,0.4875650982680821,3.6043475894590866,2.2737820355647553,9.350242897235463,7.499934153561449,11.290591658368008,3.6060940759242723,6.389966016914422,10.46586419138838,1.5890320554516668,4.3762543668431535
1162,1162,total,shop_supermarket,walk,600,2.657779671010222,15.795284511381263,11.205657396762412,42.17436886380679,38.746363359161236,48.28665644897383,18.863121674930408,32.16255438702035,48.89952156513037,12.652876621354492,18.8933944057836
1169,1169,total,shop_supermarket,walk,900,6.01941271696384,33.498959965629226,19.775221672956235,61.67790855275499,75.66726132925777,84.03653453317719,32.395392316988705,57.49172849919305,88.22868691227677,29.99485620952039,36.62083644056185
1176,1176,total,amenity_cafe,walk,300,1.3623819956993701,5.222486535159183,4.366461873683752,16.757432315525893,6.880986758214153,25.089597537425167,4.394250314342512,9.388114738998823,15.976963689579835,7.05829884024037,3.4195179241348144
1183,1183,total,amenity_cafe,walk,600,7.225419114115321,27.143816503293554,18.53843320484406,41.73941076205774,43.3196229658656,83.35009186125659,22.846141874653952,42.78117841769175,52.03685953778843,36.01394076857206,17.002435752708884
1190,1190,total,amenity_cafe,walk,900,18.073195026211362,47.52180011440081,38.25104664371572,58.366408329956634,77.2641644172756,98.94780273665353,44.73266089720932,68.40673697359505,77.3462264501206,66.80405557052616,33.243481767274794
1197,1197,total,shop_seafood,walk,300,0.2749427245872643,,,,1.2570161341315076,,,0.1280810624176157,,,
1204,1204,total,shop_seafood,walk,600,1.2795846207693216,,,,7.123091426745208,,,2.6902768936120505,,,
1211,1211,total,shop_seafood,walk,900,2.792897754350802,,,0.03931033049888782,17.38872318881918,,,8.367744664032868,,,
1218,1218,total,amenity_fast_food,multimodal,300,0.33726307549371093,1.3648926936685382,0.7518315882398273,8.856055885249441,1.7873414584651919,6.267573892034456,0.8792614944486274,1.217347331106535,4.614101796477238,,0.817102533623886
1225,1225,total,amenity_fast_food,multimodal,600,2.929056492602989,6.3870497860987685,4.946567650634359,33.71141628354623,10.57363680883813,39.73827260973382,5.474821540174807,7.511804941501119,31.386520469306266,0.9423561372337278,4.361908759847101
1232,1232,total,amenity_fast_food,multimodal,900,7.830368796245287,15.561938313690039,10.64672434812492,50.82264157356211,29.092030900661364,76.59646596297704,12.391316847041823,17.51085592023672,66.16695932864083,5.061918466376988,10.188456937780279
1239,1239,total,amenity_ice_cream,multimodal,300,,,,1.9767480479440733,0.05139870759013956,1.9683201881548738,,,0.9433274783909019,,0.37402932325226473
1246,1246,total,amenity_ice_cream,multimodal,600,,0.25515798130895523,,9.322164089736255,1.7783619561925985,10.724750809671063,1.2251434505700105,,7.210181210529934,,2.7152667540442206
1253,1253,total,amenity_ice_cream,multimodal,900,,1.2532897154929994,,16.953983968020335,5.48464553569186,21.69748270631036,4.034931420185099,,13.794183106910332,,5.675059362011302
1260,1260,total,shop_deli,multimodal,300,,,,,,,,,1.4560054557772617,,
1267,1267,total,shop_deli,multimodal,600,,,,,,,,,6.86988489697722,,
1274,1274,total,shop_deli,multimodal,900,,,,,0.5060089603404816,,,,17.222854371756032,,
1281,1281,total,shop_beverages,multimodal,300,,0.46171444236858566,0.08904951103621962,0.5166500579853828,,0.0988020603240777,1.2566211328522252,0.9124223959935233,2.7479539587908883,,0.26200007250207047
1288,1288,total,shop_beverages,multimodal,600,,2.4867777860904527,0.8497170333026396,5.003643496358436,0.02580514752538243,0.6400640887198799,5.194988186041968,4.1813660005216535,14.394778970690684,,1.0560101209327188
1295,1295,total,shop_beverages,multimodal,900,,7.152523730025634,1.954478282225135,13.533985214617092,0.5528524275360083,3.2391733361339408,11.316395283783676,9.721261128019927,32.67873888722488,,2.211588192251189
1302,1302,total,shop_butcher,multimodal,300,0.2639450156037737,0.9396293914869464,0.5961088675959694,2.3361567839339052,0.02721071572209228,2.317136424030421,0.8030353787497996,0.21111679069885583,,,0.9884982983212313
1309,1309,total,shop_butcher,multimodal,600,1.2903978540628935,4.578443725884305,3.3993296816706855,12.590537282643787,0.11428500603278759,14.882368367337948,5.3092130673984865,1.2782162055039819,,0.04743796920595754,4.613229969029472
1316,1316,total,shop_butcher,multimodal,900,3.8162050172712285,10.775137557673217,8.092743803755406,27.208364466730213,0.6204043184637041,36.529835520790286,13.55738194836467,1.6582264287619224,,0.22770225218859622,10.315196017732607
1323,1323,total,amenity_restaurant,multimodal,300,1.7852947583199694,6.412826037718886,2.639866746254087,21.744228527384806,13.175406411385069,31.912143427106688,8.228999542947005,5.243435622672334,19.101103567259145,4.075440859315655,3.367508214221935
1330,1330,total,amenity_restaurant,multimodal,600,6.321373538489748,28.00400096143215,12.019864378536292,44.18941561497691,57.13314873872418,82.95804597777664,24.456288451433764,24.320937597303168,71.03216371844987,23.39857783817948,17.15813322326671
1337,1337,total,amenity_restaurant,multimodal,900,13.650870400466136,48.167540286992164,21.85552699111962,55.764697568467504,84.74044626489803,98.58272925404053,35.16041817188814,50.97857267405481,93.49437067704656,44.73377206577296,31.861991762238716
1344,1344,total,shop_wine,multimodal,300,,,,,,0.29898534503618335,,,,,
1351,1351,total,shop_wine,multimodal,600,,,,0.2358619829933269,,3.025590486843057,,,,,
1358,1358,total,shop_wine,multimodal,900,,,,1.1287680614680646,,7.154280319104266,,,,,
1365,1365,total,healthy_offers,multimodal,300,0.538887740191038,1.5430982679160625,0.5961088675959694,6.1099485118271355,1.3767432833087134,4.801481145321616,2.943402893987337,1.8465087576013772,2.1532475050227107,1.0612297830054893,1.5095996213361607
1372,1372,total,healthy_offers,multimodal,600,2.569982474832215,9.167058522421732,3.3993296816706855,28.89309291668255,10.493182325099422,23.72671179830083,19.13458618714827,11.02688733040161,12.25757157064885,7.941355622985621,6.724394489958777
1379,1379,total,healthy_offers,multimodal,900,6.609102771622031,20.156250614744803,8.27016745048264,47.17239659866539,28.693331326827,53.49030679595623,38.14845905155187,20.445590760945834,32.76768572585097,18.902166476090297,15.175449053448622
1386,1386,total,amenity_pub,multimodal,300,0.25661320961477996,0.6550598739025382,,1.3702458059612328,,1.731623456667895,0.8558902481874815,,0.738256287436358,,0.5329469835086502
1393,1393,total,amenity_pub,multimodal,600,0.6561966360149375,4.160801622567415,,7.1713274352971075,,11.918432293920661,4.781066584565145,,9.781895808531745,,3.857517512590653
1400,1400,total,amenity_pub,multimodal,900,1.3417204959858497,12.346669818675938,,16.80576503943357,0.4014803062014451,31.48644348622675,11.232393114248532,0.0630228135469333,23.736481932829577,,9.473639065428312
1407,1407,total,amenity_drinking_water,multimodal,300,,0.3847620353071547,,0.05054185349857006,,,,,,,
1414,1414,total,amenity_drinking_water,multimodal,600,,3.179170709307006,,0.381871781989196,,,,,,,
1421,1421,total,amenity_drinking_water,multimodal,900,,6.5055231089865355,0.17742364672723418,1.5162556049571019,,,,,,,
1428,1428,total,amenity_bar,multimodal,300,0.7698396288443401,1.8725399341447295,0.6363479511258341,10.799109364194468,3.2931610591506963,12.493671408174784,4.319521901611069,3.5043178781347577,6.3543640953744225,1.330409828345158,1.4714618688935648
1435,1435,total,amenity_bar,multimodal,600,4.567715131143085,9.337209404410524,4.624206966185303,29.7466886646584,17.352461031449483,54.95707737097851,20.961411057121033,15.768144390921247,40.356320584414995,11.392591831741287,6.636946934412956
1442,1442,total,amenity_bar,multimodal,900,11.04903162541353,24.523558122296453,8.301164364741183,42.89999959960435,30.151789285283638,85.28397373614192,38.90181896502292,33.98122927498797,73.67200591625898,26.752354179152093,13.449906409989785
1449,1449,total,shop_bakery,multimodal,300,1.3600500109583344,10.905595301561275,4.914950549525637,6.3401947333206214,8.786572280355234,10.29132233502494,5.39478239205749,13.191673478766766,9.131729543955618,5.589556320125136,1.5129552887746227
1456,1456,total,shop_bakery,multimodal,600,6.9386020175423875,37.210978524580355,23.43879001594105,27.67226354162613,44.517009728714896,58.043860651118976,22.67784873520535,53.298533267733795,43.85019746886614,26.41724171874273,10.303551362673973
1463,1463,total,shop_bakery,multimodal,900,17.277706692239004,58.87712327223851,41.60350505487555,47.62506415056162,83.72218601273808,93.42815691586644,40.75276547522936,74.72626029579789,72.28042909035052,51.956794901866154,23.402660191211037
1470,1470,total,shop_greengrocer,multimodal,300,,0.4738648224309168,,2.7124128044232596,0.11972714917720606,2.5341756121305585,1.7888353186279828,,0.6767349301499948,,0.5240001450041409
1477,1477,total,shop_greengrocer,multimodal,600,,2.9241914683343757,,15.594969685058782,2.206499794851223,10.538593719501254,9.97749703567925,,5.618950632154503,,2.9750134737144283
1484,1484,total,shop_greengrocer,multimodal,900,,8.067852361387919,,31.65604757460438,6.951420667244179,25.88849716389148,20.41614890083581,1.2933342610772884,18.04299455568988,,8.724382747335374
1491,1491,total,amenity_marketplace,multimodal,300,,,,1.3140881909628215,,,0.15346997553706568,1.5073109044849053,0.6767349301499949,1.0612297830054893,
1498,1498,total,amenity_marketplace,multimodal,600,,,,9.60295216472831,1.1635911035029907,0.039101039897471594,2.725120739821319,7.058394231285579,5.967571656777227,7.903405247620856,0.04638115182738915
1505,1505,total,amenity_marketplace,multimodal,900,,,,19.739401671941526,5.259208798125299,0.6891765931506503,7.453408675900182,14.135756180555129,15.119810287407054,18.902166476090297,0.4754068062307388
1512,1512,total,amenity_food_court,multimodal,300,,0.4900653291806918,,,,,,,,,
